Date,MPRN,Meter Serial Number,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
09/07/2022,10306910999,32308387,0.13,0.18,0.14,0.14,0.18,0.14,0.15,0.18,0.14,0.16,0.17,0.14,0.16,0.14,0.11,0.11,0.06,0.06,0.09,0.02,0.01,0.01,0.01,0.01,0.02,0.05,0.10,0.06,0.04,0.05,0.07,0.06,0.09,0.12,0.10,0.14,0.13,0.13,0.18,0.16,0.14,0.18,0.15,0.15,0.18,0.14,0.15,0.15
10/07/2022,10306910999,32308387,0.13,0.15,0.17,0.13,0.16,0.17,0.14,0.17,0.16,0.14,0.17,0.14,0.12,0.16,0.11,0.09,0.11,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.12,0.13,0.19,0.16,0.15,0.20,0.16,0.14,0.19,0.16,0.14,0.18,0.15,0.18
11/07/2022,10306910999,32308387,0.18,0.14,0.14,0.18,0.14,0.14,0.18,0.13,0.15,0.18,0.12,0.09,0.06,0.03,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.08,0.07,0.15,0.12,0.12,0.18,0.16,0.15,0.19,0.15,0.15,0.18,0.14,0.15,0.14
12/07/2022,10306910999,32308387,0.14,0.15,0.18,0.14,0.16,0.18,0.14,0.16,0.17,0.14,0.17,0.17,0.13,0.16,0.15,0.12,0.16,0.12,0.09,0.11,0.11,0.08,0.03,0.01,0.00,0.00,0.00,0.01,0.07,0.06,0.02,0.08,0.09,0.12,0.12,0.09,0.13,0.18,0.14,0.16,0.19,0.14,0.16,0.19,0.14,0.15,0.18,0.18
13/07/2022,10306910999,32308387,0.15,0.18,0.14,0.16,0.17,0.14,0.16,0.17,0.14,0.17,0.15,0.06,0.08,0.03,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.01,0.01,0.03,0.01,0.05,0.07,0.06,0.12,0.14,0.12,0.17,0.17,0.15,0.17,0.17,0.14,0.17,0.15,0.13,0.13
14/07/2022,10306910999,32308387,0.15,0.13,0.18,0.15,0.14,0.18,0.14,0.14,0.18,0.14,0.13,0.11,0.02,0.00,0.01,0.01,0.02,0.03,0.03,0.02,0.01,0.00,0.02,0.01,0.00,0.02,0.01,0.02,0.03,0.01,0.03,0.12,0.06,0.05,0.11,0.10,0.13,0.18,0.15,0.16,0.18,0.14,0.16,0.18,0.13,0.16,0.17,0.17
15/07/2022,10306910999,32308387,0.17,0.16,0.14,0.17,0.15,0.14,0.18,0.15,0.14,0.18,0.14,0.10,0.10,0.08,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.06,0.06,0.07,0.15,0.12,0.13,0.17,0.16,0.15,0.18,0.16,0.14,0.18,0.15,0.14,0.13
16/07/2022,10306910999,32308387,0.14,0.14,0.18,0.14,0.14,0.18,0.14,0.15,0.18,0.14,0.14,0.12,0.06,0.04,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.09,0.03,0.04,0.12,0.11,0.11,0.16,0.15,0.14,0.19,0.16,0.14,0.19,0.15,0.14,0.18,0.18
17/07/2022,10306910999,32308387,0.14,0.18,0.15,0.14,0.18,0.15,0.14,0.18,0.14,0.15,0.18,0.13,0.12,0.15,0.10,0.07,0.08,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.03,0.04,0.08,0.12,0.08,0.12,0.16,0.13,0.16,0.19,0.14,0.21,0.19,0.28,0.27,0.21,0.15
18/07/2022,10306910999,32308387,0.55,0.21,0.21,0.38,0.22,0.18,0.18,0.14,0.16,0.19,0.14,0.11,0.10,0.09,0.05,0.00,0.00,0.00,0.01,0.05,0.00,0.05,0.00,0.02,0.08,0.05,0.01,0.02,0.05,0.13,0.09,0.35,0.20,0.21,0.10,0.14,0.98,0.70,0.48,0.22,0.19,0.14,0.17,0.22,0.22,0.26,0.46,0.25
19/07/2022,10306910999,32308387,0.14,0.18,0.18,0.14,0.17,0.19,0.14,0.15,0.19,0.16,0.14,0.17,0.14,0.12,0.19,0.05,0.00,0.01,0.04,0.03,0.01,0.10,0.11,0.07,0.15,0.22,0.04,0.04,0.01,0.00,0.03,0.06,0.08,0.09,0.16,0.19,0.17,0.21,0.25,0.20,0.16,0.20,0.26,0.24,0.24,0.23,0.22,0.20
20/07/2022,10306910999,32308387,0.19,0.19,0.19,0.19,0.19,0.16,0.14,0.19,0.19,0.19,0.19,0.11,0.10,0.16,0.24,0.11,0.13,0.08,0.03,0.05,0.02,0.02,0.02,0.05,0.10,0.03,0.12,0.12,0.10,0.09,0.10,0.13,0.12,0.16,0.20,0.16,0.19,0.28,0.77,0.89,1.21,1.00,0.84,0.58,1.18,1.84,1.26,0.21
21/07/2022,10306910999,32308387,0.50,0.21,0.16,0.15,0.19,0.16,0.15,0.19,0.16,0.15,0.19,0.16,0.13,0.16,0.13,0.09,0.10,0.09,0.09,0.17,0.15,0.12,0.13,0.11,0.08,0.01,0.01,0.01,0.02,0.06,0.04,0.07,0.10,0.10,0.14,0.18,0.15,0.17,0.19,0.23,0.21,0.18,0.15,0.21,0.20,0.17,0.19,0.53
22/07/2022,10306910999,32308387,1.13,0.87,0.70,0.15,0.17,0.19,0.15,0.17,0.18,0.15,0.17,0.18,0.13,0.13,0.15,0.10,0.23,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.02,0.04,0.02,0.00,0.01,0.04,0.00,0.01,0.08,0.09,0.13,0.18,0.15,0.17,0.63,0.19,0.16,0.39,0.26,0.15,0.19,0.19,0.16,0.56
23/07/2022,10306910999,32308387,0.18,0.14,0.18,0.17,0.14,0.17,0.18,0.14,0.17,0.18,0.14,0.17,0.18,0.14,0.16,0.15,0.12,0.11,0.28,0.14,0.08,0.00,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.07,0.06,0.18,0.19,0.22,0.20,0.24,0.17,0.19,0.21,0.19,0.20,0.25,0.24,0.26,0.23,0.21,0.20
24/07/2022,10306910999,32308387,0.50,0.21,0.16,0.15,0.19,0.18,0.14,0.17,0.19,0.15,0.15,0.14,0.05,0.00,0.01,0.01,0.02,0.00,0.25,0.14,0.03,0.23,0.49,0.14,0.60,0.29,0.47,0.42,0.02,0.01,0.22,0.84,0.55,0.25,0.16,0.30,0.35,0.32,0.22,0.21,0.20,0.16,0.23,0.26,0.30,0.20,0.21,0.22
25/07/2022,10306910999,32308387,1.00,0.83,0.70,0.14,0.18,0.17,0.14,0.18,0.17,0.14,0.18,0.17,0.13,0.15,0.12,0.03,0.11,0.13,0.09,0.43,0.09,0.05,0.04,0.52,0.53,0.10,0.06,0.00,0.03,0.04,0.04,0.07,0.11,0.09,0.10,0.20,0.25,1.17,0.85,0.86,0.22,0.21,0.72,0.28,0.24,1.74,3.79,0.45
26/07/2022,10306910999,32308387,3.86,3.88,3.83,3.84,3.88,3.83,3.73,0.19,0.15,0.15,0.19,0.15,0.16,0.19,0.14,0.12,0.11,0.02,0.04,0.15,0.08,0.12,0.16,0.07,0.08,0.08,0.07,0.10,0.12,0.05,0.12,0.11,0.05,0.15,0.18,0.13,0.18,0.22,1.26,0.92,0.90,0.16,0.18,0.20,0.15,1.26,0.96,3.81
27/07/2022,10306910999,32308387,0.26,0.18,0.14,0.17,0.18,0.15,0.17,0.17,0.14,0.18,0.17,0.13,0.15,0.15,0.05,0.07,0.04,0.00,0.03,0.09,0.15,0.07,0.06,0.02,0.09,0.03,0.08,0.09,0.07,0.07,0.16,0.11,0.11,0.18,0.13,0.14,0.21,0.17,0.19,0.26,0.21,0.18,0.24,0.21,0.17,0.24,0.30,0.89
28/07/2022,10306910999,32308387,0.73,1.16,0.95,0.68,0.17,0.15,0.17,0.18,0.14,0.17,0.18,0.15,0.19,0.19,0.27,0.16,0.16,0.13,0.13,0.12,0.09,0.09,0.08,0.06,0.16,0.19,0.05,0.08,0.02,0.06,0.11,0.08,0.14,0.21,0.16,0.17,0.17,1.01,0.98,0.92,0.44,0.32,0.60,0.23,0.24,0.54,0.22,0.17
29/07/2022,10306910999,32308387,0.24,0.22,0.21,0.20,0.17,0.20,0.20,0.15,0.19,0.17,0.15,0.19,0.16,0.13,0.17,0.13,0.27,0.81,0.18,0.13,0.11,0.15,0.18,0.17,0.17,0.14,0.14,0.16,0.09,0.07,0.18,0.10,0.12,0.16,0.15,0.19,0.25,0.21,0.22,0.27,0.23,0.21,0.52,0.91,0.72,1.10,0.83,0.25
30/07/2022,10306910999,32308387,0.28,0.20,0.16,0.16,0.20,0.17,0.15,0.19,0.17,0.15,0.19,0.18,0.15,0.18,0.17,0.14,0.52,1.18,0.83,0.69,0.17,0.12,0.06,0.08,0.10,0.08,0.15,0.11,0.02,0.05,0.09,0.10,0.14,0.23,0.22,0.25,0.23,0.22,0.21,0.26,0.24,0.20,0.22,0.25,0.20,0.18,0.20,0.79
31/07/2022,10306910999,32308387,0.16,0.20,0.15,0.16,0.20,0.16,0.16,0.20,0.17,0.16,0.21,0.17,0.16,0.20,0.16,0.13,0.17,0.14,0.36,0.34,0.68,1.13,0.86,0.62,0.13,0.03,0.03,0.09,0.16,0.16,0.04,0.12,0.14,0.12,0.15,0.21,0.18,0.95,0.88,0.56,0.20,0.46,0.84,0.64,0.25,0.22,0.17,0.15
01/08/2022,10306910999,32308387,0.21,0.17,0.16,0.20,0.17,0.15,0.20,0.17,0.15,0.20,0.18,0.14,0.10,0.06,0.01,0.02,0.09,0.08,0.01,0.07,0.03,0.06,0.01,0.02,0.11,0.07,0.04,0.05,0.15,0.14,0.14,0.17,0.14,0.12,0.25,0.19,0.17,0.20,0.21,0.17,0.64,1.09,0.91,0.69,0.24,0.22,0.19,0.17
02/08/2022,10306910999,32308387,0.24,0.18,0.15,0.19,0.20,0.16,0.16,0.20,0.17,0.15,0.19,0.18,0.15,0.18,0.18,0.40,0.39,0.28,0.14,0.11,0.05,0.00,0.07,0.04,0.01,0.25,0.91,0.76,0.04,0.58,0.10,0.06,0.09,0.10,0.82,0.82,1.34,0.85,0.51,0.25,0.20,0.23,0.25,0.25,0.23,0.21,0.17,0.23
03/08/2022,10306910999,32308387,0.20,0.20,0.20,0.20,0.16,0.17,0.21,0.16,0.17,0.21,0.17,0.16,0.19,0.13,0.02,0.09,0.13,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.07,0.02,0.01,0.02,0.04,0.07,0.16,0.14,0.13,0.62,1.52,0.50,0.27,0.24,0.20,0.23,0.25,0.20,0.20,0.19
04/08/2022,10306910999,32308387,0.16,0.15,0.19,0.17,0.14,0.19,0.17,0.14,0.18,0.18,0.15,0.16,0.13,0.02,0.02,0.00,0.34,0.04,0.09,0.06,0.10,0.12,0.07,0.19,0.99,0.56,0.49,0.61,0.17,0.20,0.28,0.38,0.14,0.69,0.74,0.37,0.19,0.19,0.19,0.21,0.54,0.28,0.23,0.40,0.52,0.44,1.58,0.22
05/08/2022,10306910999,32308387,0.86,0.18,0.16,0.19,0.17,0.14,0.18,0.18,0.14,0.17,0.19,0.13,0.07,0.03,0.02,0.03,0.15,0.03,0.00,0.01,0.02,0.39,0.20,0.07,0.00,0.00,0.38,0.46,0.10,0.06,0.08,0.10,0.22,0.18,0.18,0.18,0.14,0.45,0.82,0.74,0.32,0.21,0.23,0.22,0.16,0.17,0.19,0.85
06/08/2022,10306910999,32308387,0.15,0.19,0.18,0.14,0.17,0.19,0.14,0.15,0.19,0.16,0.14,0.16,0.12,0.10,0.01,0.00,0.11,0.02,0.00,0.00,0.44,0.01,0.04,0.27,0.15,0.05,0.06,0.05,0.09,0.08,0.10,0.12,0.08,0.15,0.11,0.12,0.16,0.19,0.20,0.22,0.22,0.26,0.38,0.19,1.15,4.60,4.52,0.19
07/08/2022,10306910999,32308387,3.84,3.83,3.86,3.89,3.92,1.14,0.14,0.14,0.19,0.19,0.16,0.12,0.05,0.04,0.02,0.00,0.01,0.01,0.14,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.15,0.18,0.16,0.43,0.01,0.03,0.06,0.07,0.13,0.15,0.22,0.24,0.20,0.22,0.23,0.21,0.21,0.23,0.28,0.21,0.15,4.02
08/08/2022,10306910999,32308387,0.19,0.19,0.19,0.17,0.14,0.14,0.18,0.19,0.19,0.15,0.15,0.14,0.12,0.03,0.00,0.01,0.03,0.02,0.23,0.02,0.02,0.00,0.01,0.00,0.11,0.03,0.70,0.58,0.43,0.10,0.27,0.02,0.27,0.14,0.15,0.14,0.22,0.21,0.21,0.22,0.22,0.24,0.23,0.23,0.34,0.59,0.21,0.15
09/08/2022,10306910999,32308387,0.45,0.21,0.20,0.19,0.18,0.16,0.20,0.19,0.14,0.14,0.19,0.17,0.08,0.05,0.02,0.07,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.06,0.12,0.15,0.17,0.23,0.24,0.24,0.21,0.21,0.18,0.29,0.24,0.23,0.19,0.28,0.20,0.18
10/08/2022,10306910999,32308387,0.18,0.17,0.22,0.22,0.17,0.16,0.19,0.20,0.16,0.15,0.19,0.18,0.07,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.01,0.26,0.33,0.00,0.47,0.07,0.10,0.13,0.22,0.24,0.23,0.17,0.22,0.25,0.22,0.21,0.22,0.28,0.24,0.20,0.17,0.21
11/08/2022,10306910999,32308387,0.94,0.82,0.55,0.17,0.20,0.18,0.15,0.17,0.19,0.17,0.15,0.16,0.12,0.05,0.02,0.04,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.25,0.55,0.13,0.00,0.00,0.00,0.05,0.14,0.37,0.53,0.60,0.45,0.44,0.21,0.24,0.26,0.24,0.25,0.20,0.21,0.24,1.18,0.77
12/08/2022,10306910999,32308387,0.79,0.28,0.18,0.14,0.14,0.19,0.18,0.14,0.14,0.19,0.19,0.13,0.07,0.05,0.00,0.01,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.33,0.17,0.05,0.05,0.06,0.04,0.05,0.00,0.04,0.20,0.31,0.87,0.79,0.42,0.21,0.20,0.23,0.25,0.28,0.26,0.28,0.27,0.23,0.72,0.82
13/08/2022,10306910999,32308387,0.89,0.64,0.17,0.16,0.18,0.20,0.20,0.16,0.16,0.21,0.20,0.16,0.11,0.13,0.09,0.06,0.01,0.01,0.00,0.07,0.05,0.09,0.01,0.37,0.02,0.00,0.12,0.15,0.00,0.04,0.10,0.14,0.18,0.21,0.21,0.20,0.68,1.02,0.38,0.40,1.46,0.85,0.44,0.25,0.93,0.88,0.51,0.89
14/08/2022,10306910999,32308387,0.78,0.85,0.78,0.48,0.18,0.21,0.19,0.16,0.17,0.20,0.19,0.16,0.16,0.13,0.05,0.05,0.02,0.01,0.06,0.16,0.07,0.08,0.02,0.00,0.00,0.03,0.48,0.07,0.02,0.29,0.28,0.17,0.19,0.17,0.18,0.13,0.26,0.99,0.43,0.24,0.26,0.63,0.31,0.25,0.33,0.44,0.23,0.27
15/08/2022,10306910999,32308387,0.88,0.82,0.50,0.15,0.20,0.19,0.20,0.19,0.17,0.15,0.16,0.20,0.19,0.16,0.17,0.23,0.15,0.79,0.23,0.19,0.10,0.16,0.22,0.15,0.60,0.69,0.44,0.03,0.02,0.05,0.04,0.21,0.13,0.12,0.12,0.21,0.21,0.23,0.23,0.28,0.28,0.28,0.26,0.24,0.20,0.22,0.22,0.85
16/08/2022,10306910999,32308387,0.16,0.15,0.20,0.20,0.17,0.15,0.18,0.19,0.17,0.15,0.18,0.20,0.17,0.14,0.17,0.16,0.06,0.08,0.09,0.12,0.13,0.19,0.20,0.64,0.35,0.17,0.23,0.41,0.12,0.14,0.19,0.21,0.19,0.20,0.25,0.26,0.23,0.21,0.33,0.25,0.23,0.18,0.24,0.24,0.22,1.03,0.96,0.20
17/08/2022,10306910999,32308387,0.51,0.21,0.18,0.15,0.16,0.20,0.18,0.15,0.17,0.20,0.17,0.15,0.18,0.21,0.16,0.13,0.18,0.20,0.18,0.09,0.06,0.14,0.10,0.12,0.14,0.06,0.07,0.50,0.14,0.09,0.40,0.13,0.20,0.29,0.25,0.19,0.32,0.23,1.09,0.73,0.32,0.24,0.30,0.21,1.39,1.54,1.06,0.84
18/08/2022,10306910999,32308387,0.17,0.20,0.24,0.18,0.16,0.18,0.21,0.17,0.15,0.19,0.20,0.16,0.15,0.22,0.28,1.08,0.86,0.40,0.16,0.19,0.79,0.72,0.31,0.12,0.30,0.37,0.34,0.17,0.02,0.10,0.05,0.04,0.06,0.11,0.15,0.14,0.17,0.20,0.25,0.23,0.18,0.20,0.22,0.19,0.17,0.19,0.21,0.42
19/08/2022,10306910999,32308387,4.19,4.43,4.63,4.17,3.71,3.74,3.73,0.16,0.14,0.19,0.17,0.14,0.13,0.06,0.08,0.01,0.09,0.12,0.02,0.03,0.05,0.04,0.13,0.04,0.01,0.01,0.01,0.04,0.02,0.05,0.09,0.15,0.12,0.16,0.17,0.16,0.21,0.20,0.16,0.20,0.21,0.20,0.15,0.17,0.19,0.17,0.15,0.17
20/08/2022,10306910999,32308387,0.24,0.16,0.15,0.19,0.18,0.15,0.15,0.20,0.17,0.14,0.16,0.19,0.17,0.13,0.14,0.17,0.13,0.13,0.11,0.20,0.01,0.62,0.64,0.58,0.20,0.02,0.03,0.04,0.05,0.02,0.09,0.06,0.04,0.09,0.18,0.20,0.15,0.18,0.24,0.22,0.17,0.15,0.19,0.40,0.91,1.19,0.93,0.18
21/08/2022,10306910999,32308387,0.78,0.26,0.19,0.17,0.20,0.20,0.16,0.16,0.19,0.19,0.15,0.15,0.12,0.14,0.04,0.01,0.00,0.00,0.20,0.06,0.00,0.02,0.01,0.00,0.21,0.05,0.05,0.03,0.04,0.14,0.11,0.15,0.11,0.30,0.60,0.19,0.23,0.28,0.58,0.26,0.28,0.90,1.82,1.34,0.67,0.23,0.21,0.59
22/08/2022,10306910999,32308387,0.16,0.19,0.20,0.19,0.17,0.19,0.23,0.19,0.16,0.17,0.20,0.18,0.16,0.19,0.21,0.18,0.29,0.30,0.30,0.23,0.14,0.08,0.09,0.13,0.35,0.05,0.69,0.12,0.23,0.26,0.19,0.61,0.75,0.71,0.48,0.34,0.25,0.23,0.38,0.28,0.30,0.39,0.21,0.22,0.26,0.28,0.26,0.18
23/08/2022,10306910999,32308387,0.24,0.26,0.24,0.21,0.24,0.26,0.22,0.18,0.18,0.21,0.19,0.17,0.18,0.22,0.21,0.13,0.08,0.17,0.07,0.11,0.13,0.17,0.10,0.04,0.02,0.01,0.00,0.49,0.10,0.10,0.35,0.37,0.13,0.12,0.22,0.26,0.26,0.23,0.91,0.38,0.38,0.39,0.42,0.36,0.31,0.42,0.91,0.21
24/08/2022,10306910999,32308387,0.24,0.21,0.97,0.87,0.80,0.37,0.21,0.20,0.16,0.17,0.21,0.20,0.18,0.27,0.52,0.72,0.60,0.18,0.18,0.07,0.08,0.11,0.97,0.74,0.65,0.35,0.07,0.11,0.06,0.10,0.96,0.81,0.78,0.28,0.33,0.56,0.27,0.94,1.02,0.26,0.24,0.24,0.26,0.27,0.25,1.05,0.87,0.56
25/08/2022,10306910999,32308387,0.37,0.17,0.21,3.70,3.70,3.72,3.76,0.18,0.16,0.19,0.20,0.16,0.16,0.16,0.07,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.09,0.11,0.39,0.07,0.32,0.11,0.11,0.20,0.18,0.14,0.18,0.24,0.92,0.57,0.49,0.26,0.22,0.29,0.27,0.27,0.22,0.22,0.24,0.86
26/08/2022,10306910999,32308387,0.42,0.25,0.25,3.99,3.74,3.77,3.74,0.18,0.20,0.19,0.16,0.18,0.22,0.20,0.08,0.14,0.02,0.01,0.05,0.02,0.06,0.01,0.01,0.01,0.03,0.06,0.08,0.03,0.04,0.12,0.12,0.10,0.23,0.19,0.19,0.24,0.29,0.25,0.27,0.28,0.29,0.22,0.23,0.27,0.23,0.19,0.20,0.51
27/08/2022,10306910999,32308387,0.17,0.18,3.99,3.88,3.85,3.87,0.49,0.18,0.16,0.18,0.21,0.16,0.14,0.16,0.08,0.08,0.02,0.17,0.04,0.02,0.11,0.54,0.15,0.04,0.02,0.02,0.07,0.10,0.02,0.02,0.21,0.11,0.15,0.19,0.24,0.20,0.21,1.43,0.67,0.27,0.34,0.55,0.87,0.80,0.56,0.20,0.43,0.22
28/08/2022,10306910999,32308387,0.85,1.79,3.92,3.89,4.11,4.70,4.52,4.35,3.83,3.83,3.86,2.71,0.17,0.19,0.20,0.15,0.13,0.17,0.20,0.75,0.22,0.23,0.22,0.31,0.24,0.42,0.20,0.58,0.97,0.49,0.37,0.16,0.16,0.54,0.35,0.19,0.31,0.58,0.28,0.29,0.34,0.28,0.79,0.81,0.44,0.33,0.30,1.09
29/08/2022,10306910999,32308387,0.27,0.27,0.26,0.22,1.05,0.79,0.83,0.35,0.16,0.17,0.21,0.17,0.17,0.22,0.14,0.02,0.20,0.00,0.00,0.15,0.37,0.60,0.22,0.00,0.00,0.00,0.18,0.49,0.39,0.06,0.17,0.21,0.19,0.17,0.21,0.24,0.42,0.70,0.27,0.30,0.31,0.36,0.49,0.52,0.29,0.59,0.20,0.27
30/08/2022,10306910999,32308387,0.90,0.85,0.57,0.19,0.23,0.20,0.18,0.19,0.23,0.20,0.18,0.19,0.22,0.37,0.08,0.07,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.07,0.17,0.10,0.05,0.07,0.12,0.20,0.18,0.19,0.22,0.25,0.28,0.27,0.32,0.45,0.31,0.29,0.25,0.24,0.26,0.26,0.20,0.83
31/08/2022,10306910999,32308387,0.24,0.23,0.22,0.19,0.23,0.21,0.19,0.19,0.23,0.21,0.20,0.55,0.36,0.20,0.72,0.08,0.04,0.01,0.02,0.12,0.11,0.01,0.02,0.05,0.05,0.02,0.01,0.03,0.01,0.04,0.10,0.23,0.19,0.19,0.20,0.26,0.27,0.24,0.27,0.31,0.31,0.39,0.78,0.50,0.27,0.23,0.21,0.20
01/09/2022,10306910999,32308387,0.26,0.67,0.21,3.76,4.03,4.00,3.87,0.22,0.24,0.22,0.19,0.19,0.24,0.22,0.25,0.17,0.19,0.16,0.12,0.08,0.09,0.08,0.05,0.54,0.20,0.14,0.08,0.05,0.07,0.15,0.15,0.26,0.26,0.27,0.26,0.27,0.32,0.33,0.28,0.31,0.32,0.24,0.28,0.28,0.23,0.23,0.26,0.22
02/09/2022,10306910999,32308387,0.22,0.22,0.25,0.21,0.23,0.22,0.23,0.19,0.19,0.23,0.22,0.19,0.20,0.24,0.67,0.54,0.41,0.26,0.08,0.06,0.21,0.15,0.18,0.11,0.04,0.03,0.56,0.11,0.14,0.43,0.36,0.22,0.24,0.67,0.82,0.75,0.43,0.32,0.27,0.29,1.34,0.93,0.90,0.36,0.23,0.21,0.22,0.24
03/09/2022,10306910999,32308387,0.19,3.03,4.75,4.52,4.34,3.92,3.92,3.86,3.87,3.92,3.86,0.18,0.20,0.22,0.18,0.18,0.27,0.43,0.23,0.23,0.48,0.27,0.29,0.24,0.30,0.24,0.24,0.48,0.30,0.35,0.28,0.24,0.22,0.27,0.26,0.24,0.23,0.26,0.45,0.66,0.29,0.80,0.32,0.29,0.73,4.27,4.13,0.23
04/09/2022,10306910999,32308387,4.70,4.42,4.36,3.79,3.83,3.85,3.84,3.81,3.81,3.85,1.93,0.17,0.17,0.21,0.04,0.00,0.00,0.01,0.05,0.00,0.00,0.01,0.20,0.22,0.54,0.35,0.59,0.12,0.10,0.12,0.08,0.10,0.12,0.19,0.28,0.44,0.24,0.26,0.29,0.32,0.32,0.25,0.26,0.33,0.27,0.24,0.26,3.94
05/09/2022,10306910999,32308387,0.23,0.22,1.30,0.89,0.82,0.22,0.22,0.18,0.18,0.23,0.20,0.18,0.19,0.19,0.06,0.00,0.00,0.13,0.02,0.03,0.01,0.05,0.03,0.01,0.71,0.82,0.13,0.14,0.42,0.14,0.20,0.24,0.29,0.40,0.29,0.27,0.39,0.57,0.36,0.42,0.30,1.16,0.87,0.51,0.19,0.20,0.22,0.27
06/09/2022,10306910999,32308387,0.79,0.81,0.56,0.16,0.16,0.20,0.18,0.16,0.17,0.20,0.16,0.15,0.57,0.69,0.60,0.18,0.14,0.14,0.13,0.09,0.12,0.10,0.11,0.16,0.15,0.23,0.16,0.16,0.07,0.14,0.09,0.08,0.18,0.23,0.19,0.22,0.27,0.32,0.29,0.28,0.27,0.28,0.30,0.22,0.25,0.26,0.21,0.82
07/09/2022,10306910999,32308387,0.24,0.60,1.01,4.42,4.19,3.73,3.81,0.20,0.16,0.15,0.18,0.19,0.17,0.20,0.25,0.13,0.13,0.09,0.14,0.08,0.03,0.04,0.12,0.07,0.08,0.26,0.33,0.08,0.09,0.43,0.20,0.18,0.16,0.16,0.24,0.35,0.21,0.27,0.35,0.29,0.32,0.18,0.21,0.22,0.18,0.49,1.15,0.22
08/09/2022,10306910999,32308387,0.67,0.17,0.20,0.22,0.16,0.15,0.18,0.19,0.15,0.14,0.18,0.19,0.15,0.18,0.31,0.18,0.15,0.17,0.22,0.18,0.16,0.18,0.22,0.38,0.16,0.30,0.34,0.17,0.14,0.18,0.19,0.16,0.18,0.21,0.19,0.22,0.23,0.24,0.79,0.53,0.26,0.33,0.22,0.22,0.25,0.20,0.16,0.89
09/09/2022,10306910999,32308387,0.98,0.92,0.89,4.37,3.78,3.64,3.64,0.19,0.17,0.13,0.13,0.17,0.17,0.24,0.24,0.19,0.15,0.09,0.05,0.21,0.12,0.06,0.16,0.09,0.08,0.76,0.28,0.06,0.10,0.28,0.18,0.21,0.17,0.21,0.19,0.22,0.52,1.48,0.84,0.49,0.31,0.27,0.31,0.59,0.72,0.60,0.25,1.20
10/09/2022,10306910999,32308387,0.14,0.15,0.19,0.24,1.11,0.78,0.80,0.16,0.17,0.15,0.19,0.15,0.14,0.12,0.08,0.03,0.57,0.13,0.08,0.40,0.19,0.07,0.08,0.03,0.19,0.85,0.55,0.32,0.01,0.01,0.05,0.11,0.14,0.16,0.17,0.47,0.22,0.18,0.18,0.34,0.76,0.27,0.34,0.56,1.18,0.92,0.87,0.20
11/09/2022,10306910999,32308387,0.17,0.19,0.21,0.13,0.14,0.19,0.17,0.14,0.15,0.18,0.15,0.14,0.15,0.17,0.14,0.12,0.15,0.30,0.13,0.14,0.19,0.70,0.50,0.24,0.28,0.72,0.22,0.30,0.32,0.33,0.17,0.15,1.28,1.05,0.51,0.27,1.16,1.40,0.47,0.44,1.09,0.95,0.40,0.25,0.20,0.20,1.12,0.30
12/09/2022,10306910999,32308387,0.81,0.82,0.79,3.96,3.80,3.78,0.88,0.17,0.15,0.19,0.16,0.14,0.19,0.38,0.87,0.29,0.27,0.23,0.28,0.29,0.13,0.50,0.36,0.12,0.11,0.19,0.13,0.13,0.18,0.15,0.15,0.23,0.58,0.74,0.68,0.51,0.95,1.19,0.36,0.25,0.30,0.28,0.21,0.24,0.23,0.20,0.26,0.78
